Supplier,Recipient,Ordered,Weapon model,Weapon category,Ordered year,Delivered year,Delivered num.,Comments,latS,longS,codeS,latR,longR,codeR
Switzerland,Thailand,4,Skyguard,Fire control radar,2015,2017,4,Skyguard-3 version | for use with GDF-007 35mm AA guns,46.818188,8.227512,CHE,15.870032,100.992541,THA
Switzerland,UAE,25,PC-21,Trainer aircraft,2009,2011-2012,25,Part of CHF520 m ($515 m) deal,46.818188,8.227512,CHE,23.424076,53.847818,ARE
Switzerland,United States,(15),Hunter,FGA aircraft,2004,2004-2010,(15),Second-hand | Hunter FGA-58 version | for civilian company for training of US forces,46.818188,8.227512,CHE,37.09024,-95.712891,USA
Switzerland,United States,4,PC-9,Trainer aircraft,2013,2015,4,T-6D version,46.818188,8.227512,CHE,37.09024,-95.712891,USA
Switzerland,Unknown recipient(s),4,GDF 35mm,AA gun,2017,,,GDF-009 version | part of Skyguard air-defence system | delivery planned by 2021,46.818188,8.227512,CHE,30.602278,-44.134617,ZZZ
Switzerland,Unknown recipient(s),,GDF 35mm,AA gun,2017,,,Part of Skyguard air-defence system | delivery planned by 2021,46.818188,8.227512,CHE,30.602278,-44.134617,ZZZ
Switzerland,Unknown recipient(s),2,Skyguard,Fire control radar,2017,,,Skyguard-3 version for use with GDF-007 35mm AA guns | delivery planned by 2021,46.818188,8.227512,CHE,30.602278,-44.134617,ZZZ
Switzerland,Unknown recipient(s),,Skyguard,Fire control radar,2017,,,Skyguard-1 version for use with GDF-009 35mm AA guns | delivery planned by 2021,46.818188,8.227512,CHE,30.602278,-44.134617,ZZZ
Switzerland,Unknown supplier(s),4,Fieldguard-3,Fire control radar,2018,,,For 2 unidentified recipients | for use with Astros-2020 MRL,46.818188,8.227512,CHE,30.602278,-44.134617,ZZZ
Switzerland,Venezuela,8,GDM-008 35mm,CIWS,(2006),2009-2012,7,For 4 POVZEE (Carib\u0233?) and 4 BVL (Guaicamacuto) OPV from Spain,46.818188,8.227512,CHE,6.42375,-66.58973,VEN
Syria,Hezbollah (Lebanon)*,(200),Fateh-110,SSM,(2009),2009-2010,(200),M-600 version,34.802075,38.996815,SYR,33.854721,35.862285,LBN
Taiwan,Burkina Faso,2,Bell-205/UH-1H,Helicopter,2017,2017,2,Second-hand | $8 m aid,23.69781,120.960515,TWN,12.238333,-1.561593,BFA
Taiwan,Guatemala,(2),Bell-205/UH-1H,Helicopter,2012,2012,(2),Second-hand | aid,23.69781,120.960515,TWN,15.783471,-90.230759,GTM
Taiwan,Honduras,4,Bell-205/UH-1H,Helicopter,2013,2015,4,Second-hand | $12 m aid,23.69781,120.960515,TWN,15.199999,-86.241905,HND
Thailand,Malaysia,20,First Win,APC/APV,2015,2016-2017,(20),Incl assembly in Malaysia | Malaysian designation AV4 Lipanbara,15.870032,100.992541,THA,4.210484,101.975766,MYS
Turkey,Malaysia,89,Pars,APC,2011,2016-2018,(70),Part of MYR7.6 b ($2.5 b) deal | AV8 version | delivery planned 2016-2019/2020,38.963745,35.243322,TUR,4.210484,101.975766,MYS
Turkey,Malaysia,46,Pars IFV-25,IFV,2011,2014-2018,(46),Part of MYR7.6 b ($2.5 b) deal | AV8 version,38.963745,35.243322,TUR,4.210484,101.975766,MYS
Turkey,Pakistan,(60),Panter 155mm,Towed gun,(2009),2011-2013,(60),,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,Pakistan,1,Moawin,Oiler,2013,2018,1,$80 m deal | produced in Pakistan | Pakistani designation Moawin,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,Pakistan,4,MilGem,Frigate,2018,,,Incl 2 produced in Pakistan | delivery planned 2023-2025,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,UAE,(700),Rabdan,IFV,2017,2018,(50),Assembled/produced in UAE,38.963745,35.243322,TUR,23.424076,53.847818,ARE
Turkey,Azerbaijan,35,Cobra,APV,2010,2010-2011,(35),Part of $21 m or $30 m deal,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Azerbaijan,37,Shorland,APV,2010,2010-2011,(37),Part of $21 m or $30 m deal,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Azerbaijan,(30),T-107 107mm,Self-propelled MRL,(2010),2011-2013,(30),Part of $244 m deal,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Azerbaijan,(40),T-122/300,Self-propelled MRL,2010,2012-2014,(40),Part of $244 m deal,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Azerbaijan,(20),T-300 300mm,Self-propelled MRL,2015,2015-2016,(20),Part of $244 m deal,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Azerbaijan,(108),TRG-300 300mm,Guided rocket,2015,2016-2017,(108),For T-300 and or T-122/300 MRL,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Azerbaijan,(25),SOM,ASM,(2017),2018,(5),SOM-B1 version,38.963745,35.243322,TUR,40.143105,47.576927,AZE
Turkey,Bahrain,(60),ARMA,APC,2010,2012,(60),$63 m deal,38.963745,35.243322,TUR,25.930414,50.637772,BHR
Turkey,Bahrain,13,ARMA,APC,2010,2010,13,$11 m deal,38.963745,35.243322,TUR,25.930414,50.637772,BHR
Turkey,Bahrain,170,Cobra,APV,(2011),2012-2016,(170),Designation uncertain (reported as wheeled armoured personnel carrier),38.963745,35.243322,TUR,25.930414,50.637772,BHR
Turkey,Bangladesh,22,Cobra,APV,(2012),2013,22,,38.963745,35.243322,TUR,23.684994,90.356331,BGD
Turkey,Bangladesh,20,Cobra,APV,2017,2017,20,Cobra-2 version,38.963745,35.243322,TUR,23.684994,90.356331,BGD
Turkey,Burkina Faso,(60),Cobra,APV,2018,2018,(30),USD28.9 million deal | delivery planned by 2019,38.963745,35.243322,TUR,12.238333,-1.561593,BFA
Turkey,Egypt,3,MRTP-20,Patrol craft,2011,2011-2012,(3),Delivery of 3 more probably stopped after 2013 coup,38.963745,35.243322,TUR,26.820553,30.802498,EGY
Turkey,Kazakhstan,7,Cobra,APV,(2012),2012,7,,38.963745,35.243322,TUR,48.019573,66.923684,KAZ
Turkey,Kazakhstan,(40),Cobra,APV,2012,2014,(40),Possibly incl assembly in Kazakhstan,38.963745,35.243322,TUR,48.019573,66.923684,KAZ
Turkey,Kosovo,(10),Cobra,APV,2014,2014,(10),Aid,38.963745,35.243322,TUR,42.602636,20.902977,XKX
Turkey,Kuwait,(40),Ejder,APC,(2015),2016,40,Designation uncertain (reported as wheeled armoured vehicle),38.963745,35.243322,TUR,29.31166,47.481766,KWT
Turkey,Macedonia,1,Cobra,APV,(2016),2016,1,,38.963745,35.243322,TUR,41.608635,21.745275,MKD
Turkey,Malaysia,8,ACV-S,APC,(2008),2010,8,Part of $153 m deal | mortar carrier version | Malaysian designation Adnan,38.963745,35.243322,TUR,4.210484,101.975766,MYS
Turkey,Malaysia,28,AIFV,IFV,2008,2010,28,Part of $153 m deal | ACV-300 version | Malaysian designation Adnan,38.963745,35.243322,TUR,4.210484,101.975766,MYS
Turkey,Malaysia,20,AIFV-APC,APC,2008,2010,20,Part of $153 m deal | ACV-300 version | incl 4 anti-tank 2 CP and 14 ARV versions | Malaysian designation Adnan,38.963745,35.243322,TUR,4.210484,101.975766,MYS
Turkey,Malaysia,122,Pars IFV-30,IFV,2011,2016-2018,(45),Part of MYR7.6 b ($2.5 b) deal | AV8 version | delivery planned 2017-2019/2020,38.963745,35.243322,TUR,4.210484,101.975766,MYS
Turkey,Mauritania,(12),Cobra,APV,(2015),2015-2016,(12),,38.963745,35.243322,TUR,21.00789,-10.940835,MRT
Turkey,Montenegro,(1),Cobra,APV,(2015),2016,1,NBC reconnaissance version,38.963745,35.243322,TUR,42.708678,19.37439,MNE
Turkey,Oman,(27),Pars,APC,(2015),2017-2018,(7),Part of $500 m deal | Pars-3 version | incl several versions | delivery planned 2017-2020,38.963745,35.243322,TUR,21.512583,55.923255,OMN
Turkey,Oman,(145),Pars IFV-25,IFV,2015,2018,(60),Part of $500 m deal | Pars-3 version | delivery planned 2018-2020,38.963745,35.243322,TUR,21.512583,55.923255,OMN
Turkey,Pakistan,34,T-37B,Trainer aircraft,2015,2015,(34),Second-hand | aid,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,Pakistan,8,ASELPOD,Aircraft EO system,2016,2017,(8),$25 m deal | for JF-17 combat aircraft,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,Pakistan,16,ASELPOD,Aircraft EO system,2017,2018,(16),$25 m deal | for JF-17 combat aircraft,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,Pakistan,30,A-129C Mangusta,Combat helicopter,2018,,,$1.5 b deal | T-129 version | delivery planned by 2022/2023,38.963745,35.243322,TUR,30.375321,69.345116,PAK
Turkey,Philippines,6,AIFV-APC,APC,2007,2010,6,ACV-300 version,38.963745,35.243322,TUR,12.879721,121.774017,PHL
Turkey,Qatar,3,MRTP-33,Patrol craft,2012,2013-2014,(3),MRTP-34 version,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,342,Ejder Yalcin,APC,(2017),2017-2018,(72),,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,35,Amazon,APC,2018,,,,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,6,Bayraktar-2,UCAV,2018,,,Armed Bayraktar-2 version,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,4,MRTP-24,FAC,2018,,,,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,4,MRTP-24,Patrol craft,2018,,,Armed with missiles,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,50,Navigator,APC,2018,,,Kirpi-II version,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Qatar,214,NMS,APV,2018,,,,38.963745,35.243322,TUR,25.354826,51.183884,QAT
Turkey,Russia,1,Alican Deval,Cargo ship,2015,2015,1,Second-hand | bought for transport of military equipment to Syria | Russian designation Dvinitsa-50,38.963745,35.243322,TUR,61.52401,105.318756,RUS
Turkey,Russia,1,Dadali,Cargo Ship,2015,2015,1,Second-hand | bought for transport of military equipment to Syria | Russian designation Vologda-50,38.963745,35.243322,TUR,61.52401,105.318756,RUS
Turkey,Rwanda,30,Cobra,APV,(2011),2012,30,,38.963745,35.243322,TUR,-1.940278,29.873888,RWA
Turkey,Rwanda,(46),Cobra,APV,(2016),2017,46,Designation uncertain (reported as wheeled armoured personnel carrier),38.963745,35.243322,TUR,-1.940278,29.873888,RWA
Turkey,Saudi Arabia,(300),M-113A300,APC,2007,2008-2010,(300),Saudi M-113 rebuilt to M-113A300 (M-113A4) | assembled in Saudi Arabia,38.963745,35.243322,TUR,23.885942,45.079162,SAU
Turkey,Saudi Arabia,(312),M-113A300,APC,2010,2010-2013,(312),$324 m deal | Saudi M-113 rebuilt to M-113A300 (M-113A4) | assembled in Saudi Arabia,38.963745,35.243322,TUR,23.885942,45.079162,SAU
Turkey,Saudi Arabia,(320),M-113A300,APC,2011,2013-2015,(320),$200 m deal | Saudi M-113 rebuilt to M-113A300 (M-113A4) | assembled in Saudi Arabia,38.963745,35.243322,TUR,23.885942,45.079162,SAU
Turkey,Saudi Arabia,(350),M-113A300,APC,(2013),2015-2017,(350),$360 m deal | Saudi M-113 rebuilt to M-113A300 (M-113A4) | assembled in Saudi Arabia,38.963745,35.243322,TUR,23.885942,45.079162,SAU
Turkey,Senegal,25,Ejder Yalcin,APC,(2017),2018,(25),,38.963745,35.243322,TUR,14.497401,-14.452362,SEN
Turkey,Syria rebels*,(12),Commando V-150,APC,2017,2017,12,For Free Syrian Army Coalition | second-hand | aid,38.963745,35.243322,TUR,34.802075,38.996815,SYR
Turkey,Tunisia,(100),Navigator,APC,2014,2014-2016,(100),Kirpi version,38.963745,35.243322,TUR,33.886917,9.537499,TUN
Turkey,Tunisia,(70),Ejder Yalcin,APC,(2016),2017,(70),,38.963745,35.243322,TUR,33.886917,9.537499,TUN
Turkey,Turkmenistan,2,YTBK,Patrol craft,2011,2011-2012,2,EUR55 m deal,38.963745,35.243322,TUR,38.969719,59.556278,TKM
Turkey,Turkmenistan,(8),YTBK,Patrol craft,2012,2013-2016,8,Assembled from kits in Turkmenistan | possibly including 2 FAC version | Turkmenistan designation Tuzla,38.963745,35.243322,TUR,38.969719,59.556278,TKM
Turkey,Turkmenistan,6,Dearsan 33m FAC,FAC,(2014),2015-2017,(6),Delivery 2015-2017,38.963745,35.243322,TUR,38.969719,59.556278,TKM
Turkey,Turkmenistan,(111),Cobra,APV,(2015),2016-2017,(111),,38.963745,35.243322,TUR,38.969719,59.556278,TKM
Turkey,Turkmenistan,(28),Navigator,APC,(2015),2016,28,Kirpi version,38.963745,35.243322,TUR,38.969719,59.556278,TKM
Turkey,UAE,(3),T-300 300mm,Self-propelled MRL,2009,2010,(3),Part of $90 m deal,38.963745,35.243322,TUR,23.424076,53.847818,ARE
Turkey,UAE,(8),Canavr,Towed MRL,(2011),2012,(8),,38.963745,35.243322,TUR,23.424076,53.847818,ARE
Turkey,UAE,10000,CIRIT,ASM,(2013),2013-2018,(10000),AED720m ($196 m) deal,38.963745,35.243322,TUR,23.424076,53.847818,ARE
Turkey,Ukraine,6,Bayraktar-2,UCAV,(2018),,,Bayraktar TB2 version | selected 2018 but not yet ordered by end-2018,38.963745,35.243322,TUR,48.379433,31.16558,UKR
Turkey,Uzbekistan,24,Ejder Yalcin,APC,2017,2018,24,,38.963745,35.243322,TUR,41.377491,64.585262,UZB
UAE,Lebanon,(1),SA-330 Puma,Helicopter,(2018),2018,(1),Second-hand | IAR-330SM version | probably aid,23.424076,53.847818,ARE,33.854721,35.862285,LBN
UAE,Algeria,(5),Yabhon Flash-20,UAV,(2013),2018,(2),Possibly assembled/produced in Algeria as Algeria-55,23.424076,53.847818,ARE,28.033886,1.659626,DZA
UAE,Algeria,(5),Yabhon United-40,UAV/UCAV,(2013),2018,(2),Possibly assembled/produced in Algeria as Algeria-54,23.424076,53.847818,ARE,28.033886,1.659626,DZA
UAE,Egypt,(2500),Panthera T6,APV,(2013),2014-2018,(1300),Incl assembly/production in Egypt | incl for police,23.424076,53.847818,ARE,26.820553,30.802498,EGY
UAE,Nigeria,10,Cougar,APV,2013,2014,10,Igirigi version,23.424076,53.847818,ARE,9.081999,8.675277,NGA
UAE,Algeria,(200),Nimr Armored,APV,2012,2014-2018,(200),Assembled in Algeria,23.424076,53.847818,ARE,28.033886,1.659626,DZA
UAE,Bahrain,2,L-42,Landing craft,2008,2010,2,Bahraini designation Dinar,23.424076,53.847818,ARE,25.930414,50.637772,BHR
UAE,Cameroon,(2),Panthera T6,APV,2017,2018,2,,23.424076,53.847818,ARE,7.369722,12.354722,CMR
UAE,Congo,(30),Cobra,APV,2014,2014,(30),,23.424076,53.847818,ARE,-4.038333,21.758664,COD
UAE,Congo,6,Cougar,APV,2014,2014,(6),,23.424076,53.847818,ARE,-4.038333,21.758664,COD
UAE,Egypt,12,AT-802U,Ground attack ac,2014,2015-2016,(12),Second-hand | aid for use against rebels in Sinai,23.424076,53.847818,ARE,26.820553,30.802498,EGY
UAE,Jordan,6,AT-802U,Ground attack ac,2013,2013,(6),Second-hand but maximum 2-3 years old | aid,23.424076,53.847818,ARE,30.585164,36.238414,JOR
UAE,Jordan,(166),Paveway,Guided bomb,(2014),2015,(166),Supplier uncertain | aid | GBU-58 Paveway-2 version | for AT-802U combat aircraft,23.424076,53.847818,ARE,30.585164,36.238414,JOR
UAE,Jordan,13,Hawk-60,Trainer/combat ac,(2015),2015,(13),Second-hand | probably aid,23.424076,53.847818,ARE,30.585164,36.238414,JOR
UAE,Jordan,(7),RG-31 Nyala,APC,2017,2017,(7),Possibly second-hand (but only used for maximum 1-2 years) | Agrab-2 mortar carrier version,23.424076,53.847818,ARE,30.585164,36.238414,JOR
UAE,Kenya,(8),AS-350/AS-550 Fennec,Light helicopter,2017,2018,8,Second-hand | aid | AS-550C3 version,23.424076,53.847818,ARE,-0.023559,37.906193,KEN
UAE,Kuwait,2,ADSB 64m,Landing ship,(2013),2017-2018,(2),Kuwaiti designation Safar,23.424076,53.847818,ARE,29.31166,47.481766,KWT
UAE,Kuwait,1,L-42,Landing craft,(2013),2017,1,Kuwaiti designation Sabhan,23.424076,53.847818,ARE,29.31166,47.481766,KWT
UAE,Lebanon,10,SA-330 Puma,Helicopter,2009,2010,10,Second-hand | aid | IAR-330SM version,23.424076,53.847818,ARE,33.854721,35.862285,LBN
UAE,Libya,(750),Spartan,APC/APV,(2012),2012-2013,(750),Financed by UAE or USA,23.424076,53.847818,ARE,26.3351,17.228331,LBY
UAE,Libya,(50),Typhoon,APC,(2012),2012,(50),Financed by UAE or USA,23.424076,53.847818,ARE,26.3351,17.228331,LBY
UAE,Libya GNC,(8),Typhoon,APC,(2015),2016,(8),Supplier uncertain,23.424076,53.847818,ARE,26.3351,17.228331,LBY
UAE,Libya HoR,(38),Typhoon,APC,(2013),2014,(38),Typhoon GSS-300 version,23.424076,53.847818,ARE,26.3351,17.228331,LBY
UAE,Libya HoR,(103),Panthera T6,APV,(2014),2015-2016,(103),Including 18 Tygra version,23.424076,53.847818,ARE,26.3351,17.228331,LBY
UAE,Libya HoR,(10),N35,APC,(2017),2017,(10),,23.424076,53.847818,ARE,26.3351,17.228331,LBY
UAE,Nigeria,(10),Spartan,APC/APV,(2013),2014,(10),Spartan Mk-3 version,23.424076,53.847818,ARE,9.081999,8.675277,NGA
UAE,Nigeria,(90),Spartan,APC/APV,2016,2017,(40),,23.424076,53.847818,ARE,9.081999,8.675277,NGA
UAE,Nigeria,(87),Typhoon,APC,(2016),2017,(40),,23.424076,53.847818,ARE,9.081999,8.675277,NGA
UAE,Seychelles,2,Rodman-101,Patrol craft,2010,2011,2,Second-hand | aid against Somali pirates,23.424076,53.847818,ARE,-4.679574,55.491977,SYC
UAE,Somalia,(9),Mamba,APC,2015,2015,(9),Second-hand | aid | Reva-3 version,23.424076,53.847818,ARE,5.152149,46.199616,SOM
UAE,Somalia,(6),RG-31 Nyala,APC,2015,2015,(6),Second-hand | aid,23.424076,53.847818,ARE,5.152149,46.199616,SOM
UAE,South Sudan,(88),Typhoon,APC,2012,2013-2014,(88),Possibly for police,23.424076,53.847818,ARE,12.862807,30.217636,SDN
UAE,South Sudan,(85),Cougar,APV,2014,2014,(85),,23.424076,53.847818,ARE,12.862807,30.217636,SDN
UAE,Sudan,(30),Typhoon,APC,(2012),2013,(30),,23.424076,53.847818,ARE,12.862807,30.217636,SDN
UAE,Tunisia,(10),Typhoon,APC,(2016),2016,(10),,23.424076,53.847818,ARE,33.886917,9.537499,TUN
UAE,Turkmenistan,(12),Nimr Armored,APV,(2016),2016,(12),,23.424076,53.847818,ARE,38.969719,59.556278,TKM
UAE,Ukraine,10,Cougar,APV,(2015),2015,10,,23.424076,53.847818,ARE,48.379433,31.16558,UKR
UAE,Ukraine,6,Shrek,APC,(2015),2015,6,,23.424076,53.847818,ARE,48.379433,31.16558,UKR
UAE,Ukraine,31,Spartan,APC/APV,2015,2015,31,,23.424076,53.847818,ARE,48.379433,31.16558,UKR
UAE,United Nations**,(36),Shrek,APC,(2013),2014,(36),Incl from Ukrainian production lines | incl AEV and ambulance version | for UN peacekeeping forces in Mali,23.424076,53.847818,ARE,40.73061,-73.935242,ONU
UAE,Unknown recipient(s),(10),Warrior,APC,(2013),2014,(10),Anti-tank version (with Shershen-DM system from Belarus and R-2 missiles from Ukraine) | probably for North or East African country,23.424076,53.847818,ARE,30.602278,-44.134617,ZZZ
UAE,Unknown recipient(s),(480),Cougar,APV,2014,2014-2018,(360),Designation uncertain | recipient possibly Egypt,23.424076,53.847818,ARE,30.602278,-44.134617,ZZZ
UAE,Yemen,(3),AT-802U,Ground attack ac,2015,2015,(3),Second-hand (but barely used) | aid,23.424076,53.847818,ARE,15.552727,48.516388,YEM
UAE,Yemen,(25),M-ATV,APV,2015,2015,(25),Probably second-hand | aid | for armed groups supporting government,23.424076,53.847818,ARE,15.552727,48.516388,YEM
UAE,Yemen,(25),Caiman,APC,2016,2016,(25),Second-hand | aid,23.424076,53.847818,ARE,15.552727,48.516388,YEM
UAE,Yemen,(20),Cougar,APV,2016,2016,(20),Supplier uncertain,23.424076,53.847818,ARE,15.552727,48.516388,YEM
UAE,Yemen,(50),Nimr Armored,APV,(2017),2017-2018,(50),Aid | Nimr Ajban version,23.424076,53.847818,ARE,15.552727,48.516388,YEM
UAE,Yemen,(25),MaxxPro,APC,2018,2018,(25),Second-hand | aidfor armed groups supporting government,23.424076,53.847818,ARE,15.552727,48.516388,YEM
Uganda,South Sudan,(2),L-39Z Albatros,Trainer/combat ac,(2015),2016,2,Second-hand,1.373333,32.290275,UGA,12.862807,30.217636,SDN
Ukraine,Algeria,(32),AI-222,Turbofan,2006,2011,(32),For Yak-130 trainer/combat aircraft from Russia | from Russian production line,48.379433,31.16558,UKR,28.033886,1.659626,DZA
Ukraine,Bangladesh,(32),AI-222,Turbofan,2013,2015-2016,(32),For 16 Yak-130 trainer/combat aircraft from Russia,48.379433,31.16558,UKR,23.684994,90.356331,BGD
Ukraine,Senegal,2,Dozor-B,APV,(2016),2017,2,Oncilla version from Polish production line,48.379433,31.16558,UKR,14.497401,-14.452362,SEN
Ukraine,China,,DT-59,Gas turbine,(2008),2013-2018,(32),For 4 Type-052C (Luyang-2) and 19 Type-052D (Luyang-3) destroyers produced in China | DA80/DN80 version produced in China as QC-280,48.379433,31.16558,UKR,35.86166,104.195397,CHN
Ukraine,China,4,Zubr/Pomornik,ACV/landing craft,2009,2013-2017,(3),$315-319 m deal incl 2 produced in China | Project-958 Bizon version,48.379433,31.16558,UKR,35.86166,104.195397,CHN
Ukraine,China,(24),DT-59,Gas turbine,(2014),,,For 6 Type-055 (Renhai) destroyers produced in China | DA80/DN80 version produced in China as QC-280,48.379433,31.16558,UKR,35.86166,104.195397,CHN
Ukraine,Russia,(150),AI-222,Turbofan,2006,2009-2014,(150),For about 75 Yak-130 trainer/combat aircraft produced in Russia 2009-2016 (but engines probably all delivered to Russian producer of aircraft before Ukraine stopped exports to Russia in 2014 | from 2015 produced completely in Russia probably without Ukrainian agreement),48.379433,31.16558,UKR,61.52401,105.318756,RUS
Ukraine,Russia,(16),An-140,Transport aircraft,2011,2012-2014,(16),An-140-100 version | produced in Russia (additional produced in Russia probably without Ukrainian consent after Ukraine ban on arms exports to Russia late-2014),48.379433,31.16558,UKR,61.52401,105.318756,RUS
Ukraine,Russia,15,An-148,Transport aircraft,2013,2013-2018,(15),RUB18 b ($565 m] deal | An-148-100E version | produced in Russia | delivery planned 2013-2017 but delivery delayed after Ukrainian 2014 ban on military exports to Russia (possibly all Ukrainian components delivered before ban and/or possibly aircraft delivered 2015-2018 produced without Ukrainian consent with Ukrainian components replaced by Russian components),48.379433,31.16558,UKR,61.52401,105.318756,RUS
Ukraine,Algeria,(116),R-27/AA-10,BVRAAM,(2003),2004-2010,116,,48.379433,31.16558,UKR,28.033886,1.659626,DZA
Ukraine,Algeria,(55),R-27/AA-10,BVRAAM,(2011),2012-2014,55,,48.379433,31.16558,UKR,28.033886,1.659626,DZA
Ukraine,Armenia,(4),L-39C Albatros,Trainer aircraft,(2009),2010-2011,4,Second-hand,48.379433,31.16558,UKR,40.069099,45.038189,ARM
Ukraine,Azerbaijan,(16),MiG-29,Fighter aircraft,2005,2006-2011,(16),Second-hand but modernized before delivery | incl some MiG-29UB version,48.379433,31.16558,UKR,40.143105,47.576927,AZE
